school,roomName,seatName,devSn
桂花岗校区,桂花岗分馆北303室,G303-137,101268239
桂花岗校区,桂花岗分馆北303室,G303-145,101268247
桂花岗校区,桂花岗分馆北303室,G303-153,101268255
桂花岗校区,桂花岗分馆北303室,G303-161,101268263
桂花岗校区,桂花岗分馆北303室,G303-169,101268271
桂花岗校区,桂花岗分馆北303室,G303-177,101268279
桂花岗校区,桂花岗分馆北303室,G303-185,101268287
桂花岗校区,桂花岗分馆北303室,G303-193,101268295
桂花岗校区,桂花岗分馆北303室,G303-201,101268303
桂花岗校区,桂花岗分馆北303室,G303-209,101268311
桂花岗校区,桂花岗分馆北303室,G303-217,101268319
桂花岗校区,桂花岗分馆北303室,G303-002,101268104
桂花岗校区,桂花岗分馆北303室,G303-010,101268112
桂花岗校区,桂花岗分馆北303室,G303-018,101268120
桂花岗校区,桂花岗分馆北303室,G303-026,101268128
桂花岗校区,桂花岗分馆北303室,G303-034,101268136
桂花岗校区,桂花岗分馆北303室,G303-042,101268144
桂花岗校区,桂花岗分馆北303室,G303-050,101268152
桂花岗校区,桂花岗分馆北303室,G303-058,101268160
桂花岗校区,桂花岗分馆北303室,G303-066,101268168
桂花岗校区,桂花岗分馆北303室,G303-074,101268176
桂花岗校区,桂花岗分馆北303室,G303-082,101268184
桂花岗校区,桂花岗分馆北303室,G303-090,101268192
桂花岗校区,桂花岗分馆北303室,G303-098,101268200
桂花岗校区,桂花岗分馆北303室,G303-106,101268208
桂花岗校区,桂花岗分馆北303室,G303-114,101268216
桂花岗校区,桂花岗分馆北303室,G303-122,101268224
桂花岗校区,桂花岗分馆北303室,G303-130,101268232
桂花岗校区,桂花岗分馆北303室,G303-138,101268240
桂花岗校区,桂花岗分馆北303室,G303-146,101268248
桂花岗校区,桂花岗分馆北303室,G303-154,101268256
桂花岗校区,桂花岗分馆北303室,G303-162,101268264
桂花岗校区,桂花岗分馆北303室,G303-170,101268272
桂花岗校区,桂花岗分馆北303室,G303-178,101268280
桂花岗校区,桂花岗分馆北303室,G303-186,101268288
桂花岗校区,桂花岗分馆北303室,G303-194,101268296
桂花岗校区,桂花岗分馆北303室,G303-202,101268304
桂花岗校区,桂花岗分馆北303室,G303-210,101268312
桂花岗校区,桂花岗分馆北303室,G303-218,101268320
桂花岗校区,桂花岗分馆北303室,G303-003,101268105
桂花岗校区,桂花岗分馆北303室,G303-011,101268113
桂花岗校区,桂花岗分馆北303室,G303-019,101268121
桂花岗校区,桂花岗分馆北303室,G303-027,101268129
桂花岗校区,桂花岗分馆北303室,G303-035,101268137
桂花岗校区,桂花岗分馆北303室,G303-043,101268145
桂花岗校区,桂花岗分馆北303室,G303-051,101268153
桂花岗校区,桂花岗分馆北303室,G303-059,101268161
桂花岗校区,桂花岗分馆北303室,G303-067,101268169
桂花岗校区,桂花岗分馆北303室,G303-075,101268177
桂花岗校区,桂花岗分馆北303室,G303-083,101268185
桂花岗校区,桂花岗分馆北303室,G303-091,101268193
桂花岗校区,桂花岗分馆北303室,G303-099,101268201
桂花岗校区,桂花岗分馆北303室,G303-107,101268209
桂花岗校区,桂花岗分馆北303室,G303-115,101268217
桂花岗校区,桂花岗分馆北303室,G303-123,101268225
桂花岗校区,桂花岗分馆北303室,G303-131,101268233
桂花岗校区,桂花岗分馆北303室,G303-139,101268241
桂花岗校区,桂花岗分馆北303室,G303-147,101268249
桂花岗校区,桂花岗分馆北303室,G303-155,101268257
桂花岗校区,桂花岗分馆北303室,G303-163,101268265
桂花岗校区,桂花岗分馆北303室,G303-171,101268273
桂花岗校区,桂花岗分馆北303室,G303-179,101268281
桂花岗校区,桂花岗分馆北303室,G303-187,101268289
桂花岗校区,桂花岗分馆北303室,G303-195,101268297
桂花岗校区,桂花岗分馆北303室,G303-203,101268305
桂花岗校区,桂花岗分馆北303室,G303-211,101268313
桂花岗校区,桂花岗分馆北303室,G303-219,101268321
桂花岗校区,桂花岗分馆北303室,G303-004,101268106
桂花岗校区,桂花岗分馆北303室,G303-012,101268114
桂花岗校区,桂花岗分馆北303室,G303-020,101268122
桂花岗校区,桂花岗分馆北303室,G303-028,101268130
桂花岗校区,桂花岗分馆北303室,G303-036,101268138
桂花岗校区,桂花岗分馆北303室,G303-044,101268146
桂花岗校区,桂花岗分馆北303室,G303-052,101268154
桂花岗校区,桂花岗分馆北303室,G303-060,101268162
桂花岗校区,桂花岗分馆北303室,G303-068,101268170
桂花岗校区,桂花岗分馆北303室,G303-076,101268178
桂花岗校区,桂花岗分馆北303室,G303-084,101268186
桂花岗校区,桂花岗分馆北303室,G303-092,101268194
桂花岗校区,桂花岗分馆北303室,G303-100,101268202
桂花岗校区,桂花岗分馆北303室,G303-108,101268210
桂花岗校区,桂花岗分馆北303室,G303-116,101268218
桂花岗校区,桂花岗分馆北303室,G303-124,101268226
桂花岗校区,桂花岗分馆北303室,G303-132,101268234
桂花岗校区,桂花岗分馆北303室,G303-140,101268242
桂花岗校区,桂花岗分馆北303室,G303-148,101268250
桂花岗校区,桂花岗分馆北303室,G303-156,101268258
桂花岗校区,桂花岗分馆北303室,G303-164,101268266
桂花岗校区,桂花岗分馆北303室,G303-172,101268274
桂花岗校区,桂花岗分馆北303室,G303-180,101268282
桂花岗校区,桂花岗分馆北303室,G303-188,101268290
桂花岗校区,桂花岗分馆北303室,G303-196,101268298
桂花岗校区,桂花岗分馆北303室,G303-204,101268306
桂花岗校区,桂花岗分馆北303室,G303-212,101268314
桂花岗校区,桂花岗分馆北303室,G303-220,101268322
桂花岗校区,桂花岗分馆北303室,G303-005,101268107
桂花岗校区,桂花岗分馆北303室,G303-013,101268115
桂花岗校区,桂花岗分馆北303室,G303-021,101268123
桂花岗校区,桂花岗分馆北303室,G303-029,101268131
桂花岗校区,桂花岗分馆北303室,G303-037,101268139
桂花岗校区,桂花岗分馆北303室,G303-045,101268147
桂花岗校区,桂花岗分馆北303室,G303-053,101268155
桂花岗校区,桂花岗分馆北303室,G303-061,101268163
桂花岗校区,桂花岗分馆北303室,G303-069,101268171
桂花岗校区,桂花岗分馆北303室,G303-077,101268179
桂花岗校区,桂花岗分馆北303室,G303-085,101268187
桂花岗校区,桂花岗分馆北303室,G303-093,101268195
桂花岗校区,桂花岗分馆北303室,G303-101,101268203
桂花岗校区,桂花岗分馆北303室,G303-109,101268211
桂花岗校区,桂花岗分馆北303室,G303-117,101268219
桂花岗校区,桂花岗分馆北303室,G303-125,101268227
桂花岗校区,桂花岗分馆北303室,G303-133,101268235
桂花岗校区,桂花岗分馆北303室,G303-141,101268243
桂花岗校区,桂花岗分馆北303室,G303-149,101268251
桂花岗校区,桂花岗分馆北303室,G303-157,101268259
桂花岗校区,桂花岗分馆北303室,G303-165,101268267
桂花岗校区,桂花岗分馆北303室,G303-173,101268275
桂花岗校区,桂花岗分馆北303室,G303-181,101268283
桂花岗校区,桂花岗分馆北303室,G303-189,101268291
桂花岗校区,桂花岗分馆北303室,G303-197,101268299
桂花岗校区,桂花岗分馆北303室,G303-205,101268307
桂花岗校区,桂花岗分馆北303室,G303-213,101268315
桂花岗校区,桂花岗分馆北303室,G303-221,101268323
桂花岗校区,桂花岗分馆北303室,G303-006,101268108
桂花岗校区,桂花岗分馆北303室,G303-014,101268116
桂花岗校区,桂花岗分馆北303室,G303-022,101268124
桂花岗校区,桂花岗分馆北303室,G303-030,101268132
桂花岗校区,桂花岗分馆北303室,G303-038,101268140
桂花岗校区,桂花岗分馆北303室,G303-046,101268148
桂花岗校区,桂花岗分馆北303室,G303-054,101268156
桂花岗校区,桂花岗分馆北303室,G303-062,101268164
桂花岗校区,桂花岗分馆北303室,G303-070,101268172
桂花岗校区,桂花岗分馆北303室,G303-078,101268180
桂花岗校区,桂花岗分馆北303室,G303-086,101268188
桂花岗校区,桂花岗分馆北303室,G303-094,101268196
桂花岗校区,桂花岗分馆北303室,G303-102,101268204
桂花岗校区,桂花岗分馆北303室,G303-110,101268212
桂花岗校区,桂花岗分馆北303室,G303-118,101268220
桂花岗校区,桂花岗分馆北303室,G303-126,101268228
桂花岗校区,桂花岗分馆北303室,G303-134,101268236
桂花岗校区,桂花岗分馆北303室,G303-142,101268244
桂花岗校区,桂花岗分馆北303室,G303-150,101268252
桂花岗校区,桂花岗分馆北303室,G303-158,101268260
桂花岗校区,桂花岗分馆北303室,G303-166,101268268
桂花岗校区,桂花岗分馆北303室,G303-174,101268276
桂花岗校区,桂花岗分馆北303室,G303-182,101268284
桂花岗校区,桂花岗分馆北303室,G303-190,101268292
桂花岗校区,桂花岗分馆北303室,G303-198,101268300
桂花岗校区,桂花岗分馆北303室,G303-206,101268308
桂花岗校区,桂花岗分馆北303室,G303-214,101268316
桂花岗校区,桂花岗分馆北303室,G303-222,101268324
桂花岗校区,桂花岗分馆北303室,G303-007,101268109
桂花岗校区,桂花岗分馆北303室,G303-015,101268117
桂花岗校区,桂花岗分馆北303室,G303-023,101268125
桂花岗校区,桂花岗分馆北303室,G303-031,101268133
桂花岗校区,桂花岗分馆北303室,G303-039,101268141
桂花岗校区,桂花岗分馆北303室,G303-047,101268149
桂花岗校区,桂花岗分馆北303室,G303-055,101268157
桂花岗校区,桂花岗分馆北303室,G303-063,101268165
桂花岗校区,桂花岗分馆北303室,G303-071,101268173
桂花岗校区,桂花岗分馆北303室,G303-079,101268181
桂花岗校区,桂花岗分馆北303室,G303-087,101268189
桂花岗校区,桂花岗分馆北303室,G303-095,101268197
桂花岗校区,桂花岗分馆北303室,G303-103,101268205
桂花岗校区,桂花岗分馆北303室,G303-111,101268213
桂花岗校区,桂花岗分馆北303室,G303-119,101268221
桂花岗校区,桂花岗分馆北303室,G303-127,101268229
桂花岗校区,桂花岗分馆北303室,G303-135,101268237
桂花岗校区,桂花岗分馆北303室,G303-143,101268245
桂花岗校区,桂花岗分馆北303室,G303-151,101268253
桂花岗校区,桂花岗分馆北303室,G303-159,101268261
桂花岗校区,桂花岗分馆北303室,G303-167,101268269
桂花岗校区,桂花岗分馆北303室,G303-175,101268277
桂花岗校区,桂花岗分馆北303室,G303-183,101268285
桂花岗校区,桂花岗分馆北303室,G303-191,101268293
桂花岗校区,桂花岗分馆北303室,G303-199,101268301
桂花岗校区,桂花岗分馆北303室,G303-207,101268309
桂花岗校区,桂花岗分馆北303室,G303-215,101268317
