school,roomName,seatName,devSn
大学城校区,101自修室,101-259,101266942
大学城校区,101自修室,101-267,101266950
大学城校区,101自修室,101-275,101266958
大学城校区,101自修室,101-283,101266966
大学城校区,101自修室,101-291,101266974
大学城校区,101自修室,101-299,101266982
大学城校区,101自修室,101-307,101266990
大学城校区,101自修室,101-315,101266998
大学城校区,101自修室,101-323,101267006
大学城校区,101自修室,101-331,101267014
大学城校区,101自修室,101-339,101267022
大学城校区,101自修室,101-347,101267030
大学城校区,101自修室,101-355,101267038
大学城校区,101自修室,101-004,101266687
大学城校区,101自修室,101-012,101266695
大学城校区,101自修室,101-020,101266703
大学城校区,101自修室,101-028,101266711
大学城校区,101自修室,101-036,101266719
大学城校区,101自修室,101-044,101266727
大学城校区,101自修室,101-052,101266735
大学城校区,101自修室,101-060,101266743
大学城校区,101自修室,101-068,101266751
大学城校区,101自修室,101-076,101266759
大学城校区,101自修室,101-084,101266767
大学城校区,101自修室,101-092,101266775
大学城校区,101自修室,101-100,101266783
大学城校区,101自修室,101-108,101266791
大学城校区,101自修室,101-116,101266799
大学城校区,101自修室,101-124,101266807
大学城校区,101自修室,101-132,101266815
大学城校区,101自修室,101-140,101266823
大学城校区,101自修室,101-148,101266831
大学城校区,101自修室,101-156,101266839
大学城校区,101自修室,101-164,101266847
大学城校区,101自修室,101-172,101266855
大学城校区,101自修室,101-180,101266863
大学城校区,101自修室,101-188,101266871
大学城校区,101自修室,101-196,101266879
大学城校区,101自修室,101-204,101266887
大学城校区,101自修室,101-212,101266895
大学城校区,101自修室,101-220,101266903
大学城校区,101自修室,101-228,101266911
大学城校区,101自修室,101-236,101266919
大学城校区,101自修室,101-244,101266927
大学城校区,101自修室,101-252,101266935
大学城校区,101自修室,101-260,101266943
大学城校区,101自修室,101-268,101266951
大学城校区,101自修室,101-276,101266959
大学城校区,101自修室,101-284,101266967
大学城校区,101自修室,101-292,101266975
大学城校区,101自修室,101-300,101266983
大学城校区,101自修室,101-308,101266991
大学城校区,101自修室,101-316,101266999
大学城校区,101自修室,101-324,101267007
大学城校区,101自修室,101-332,101267015
大学城校区,101自修室,101-340,101267023
大学城校区,101自修室,101-348,101267031
大学城校区,101自修室,101-356,101267039
大学城校区,101自修室,101-005,101266688
大学城校区,101自修室,101-013,101266696
大学城校区,101自修室,101-021,101266704
大学城校区,101自修室,101-029,101266712
大学城校区,101自修室,101-037,101266720
大学城校区,101自修室,101-045,101266728
大学城校区,101自修室,101-053,101266736
大学城校区,101自修室,101-061,101266744
大学城校区,101自修室,101-069,101266752
大学城校区,101自修室,101-077,101266760
大学城校区,101自修室,101-085,101266768
大学城校区,101自修室,101-093,101266776
大学城校区,101自修室,101-101,101266784
大学城校区,101自修室,101-109,101266792
