school,roomName,seatName,devSn
大学城校区,3楼现刊阅览室,307-080,100589828
大学城校区,3楼现刊阅览室,307-088,100589836
大学城校区,3楼现刊阅览室,307-096,100589844
大学城校区,3楼现刊阅览室,307-104,100589852
大学城校区,3楼现刊阅览室,307-112,100589860
大学城校区,3楼现刊阅览室,307-120,100589868
大学城校区,3楼现刊阅览室,307-128,100589876
大学城校区,3楼现刊阅览室,307-136,100589884
大学城校区,3楼现刊阅览室,307-144,100589892
大学城校区,3楼现刊阅览室,307-152,100589900
大学城校区,3楼现刊阅览室,307-160,100589908
大学城校区,3楼现刊阅览室,307-168,100589916
大学城校区,3楼现刊阅览室,307-176,100589924
大学城校区,3楼现刊阅览室,307-184,100589932
大学城校区,3楼现刊阅览室,307-192,100589940
大学城校区,3楼现刊阅览室,306-001,100589685
大学城校区,3楼现刊阅览室,306-009,100589693
大学城校区,3楼现刊阅览室,306-017,100589701
大学城校区,3楼现刊阅览室,306-025,100589709
大学城校区,3楼现刊阅览室,306-033,100589717
大学城校区,3楼现刊阅览室,306-041,100589725
大学城校区,3楼现刊阅览室,306-049,100589733
大学城校区,3楼现刊阅览室,306-057,100589741
大学城校区,3楼现刊阅览室,307-001,100589749
大学城校区,3楼现刊阅览室,307-009,100589757
大学城校区,3楼现刊阅览室,307-017,100589765
大学城校区,3楼现刊阅览室,307-025,100589773
大学城校区,3楼现刊阅览室,307-033,100589781
大学城校区,3楼现刊阅览室,307-041,100589789
大学城校区,3楼现刊阅览室,307-049,100589797
大学城校区,3楼现刊阅览室,307-057,100589805
大学城校区,3楼现刊阅览室,307-065,100589813
大学城校区,3楼现刊阅览室,307-073,100589821
大学城校区,3楼现刊阅览室,307-081,100589829
大学城校区,3楼现刊阅览室,307-089,100589837
大学城校区,3楼现刊阅览室,307-097,100589845
大学城校区,3楼现刊阅览室,307-105,100589853
大学城校区,3楼现刊阅览室,307-113,100589861
大学城校区,3楼现刊阅览室,307-121,100589869
大学城校区,3楼现刊阅览室,307-129,100589877
大学城校区,3楼现刊阅览室,307-137,100589885
大学城校区,3楼现刊阅览室,307-145,100589893
大学城校区,3楼现刊阅览室,307-153,100589901
大学城校区,3楼现刊阅览室,307-161,100589909
大学城校区,3楼现刊阅览室,307-169,100589917
大学城校区,3楼现刊阅览室,307-177,100589925
大学城校区,3楼现刊阅览室,307-185,100589933
大学城校区,3楼现刊阅览室,306-002,100589686
